unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
410489,Northern Guilford High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410458,C Joyner Greene Education Center,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410532,Rankin Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410534,Pruette SCALE Academy,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410LEA,,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410598,Wiley Accel/Enrichment,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410595,Western Guilford High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410592,Welborn Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410589,Philip J Weaver Ed Center,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410586,"Washington Elementary, Greensboro",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410583,Vandalia Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410580,Union Hill Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410579,UNCG Early/Middle College,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410578,Triangle Lake Montessori Elem,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410577,Sumner Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410574,Summerfield Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410571,Stokesdale Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410533,SCALE School,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410569,STEM Early College @ NC A&T SU,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410565,Southwest Guilford Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410562,Southwest Guilford High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410559,"Southwest Elementary, High Point",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410556,Southern Guilford High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410553,Southern Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410550,Southeast Guilford Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410547,Southeast Guilford High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410545,The Academy at Smith,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410544,Ben L. Smith High School,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410542,George C Simkins Jr Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410541,Shadybrook Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410538,"Sedgefield Elementary, Greensboro",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410535,Sedalia Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410568,Sternberger Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410457,Herbin Metz Education Center,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410460,Eastern Guilford Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410451,John Van Lindley Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410379,Gateway Education Center,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410376,Cyrus P Frazier Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410373,Julius I Foust Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410370,Florence Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410367,Ferndale Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410366,Waldo C Falkener Sr Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410364,"Fairview Elementary, High Point",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410361,Erwin Montessori,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410358,Eastern Guilford High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410355,James B Dudley High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410349,Ceasar Cone Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410346,Colfax Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410343,"Claxton Elementary, Greensboro",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410341,Brown Summit Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410340,Monticello-Brown Summit Elem,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410337,Brooks Global Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410334,Brightwood Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410331,Bluford Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410328,Bessemer Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410326,Middle College High at Bennett,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410325,Aycock Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410322,Archer Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410319,T Wingate Andrews High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410316,Allen Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410313,Southern Guilford Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410311,"Allen Jay Middle, A Preparatory Academy",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410310,Allen Jay Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410307,"Edwin A Alderman Elementary, Greensboro",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410304,Alamance Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410454,Madison Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410385,Gillespie Park Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410382,Gibsonville Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410390,GC Middle College High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410448,Lincoln Academy,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410442,Kiser Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410439,Kirkman Park Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410437,Kernodle Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410436,James Y Joyner Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410430,David D Jones Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410427,Johnson Street Global Studies,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410424,Jesse Wharton Elem,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410423,"Jefferson Elementary, Greensboro",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410421,Jamestown Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410388,General Greene Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410415,Jackson Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410412,Irving Park Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410418,Jamestown Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410408,Middle College GTCC High Point,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410391,Penn-Griffin Schools,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410394,Grimsley High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410395,Early College at Guilford,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410409,"Hunter Elementary, Greensboro",Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410397,Guilford Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410398,Doris Henderson Newcomers Sch,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410396,High School Ahead Academy,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410400,Guilford Elementary,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410401,GTCC Middle College High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410402,Otis L Hairston Sr Middle,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410406,High Point Central High,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410407,Dorothy Kendall Kearns Academy at HPC,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
410399,Middle College at GTCC-GSO,Guilford County Schools,Guilford County,2015,"3,497.8",483.8,"3,014.0",7.3,24.6,144.5,307.3,719.8,"2,136.8",157.4,23.8
420LEA,,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420346,Northwest Halifax High,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420376,William R Davie Middle,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420358,Southeast Halifax High,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420348,Pittman Elementary,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420340,Inborden Elementary,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420356,Scotland Neck Primary,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420328,Everetts Elementary,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420324,Enfield Middle,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420316,Scotland Neck Elementary School,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420304,Aurelian Springs Elementary,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
420336,Hollister Elementary,Halifax County Schools,Halifax County,2015,"4,475.8",487.8,"3,988.0",10.0,28.0,105.9,343.8,"1,241.4","2,626.7",119.9,28.0
430304,Anderson Creek Primary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430308,Angier Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430LEA,,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430316,Boone Trail Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430386,Western Harnett Middle,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430384,Western Harnett High,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430380,Wayne Avenue Elem,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430378,Triton High,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430376,South Harnett Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430371,Overhills High,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430370,Overhills Middle,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430369,Overhills Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430368,North Harnett Primary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430352,LaFayette Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430351,Highland Middle,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430349,"Highland Elementary, Sanford",Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430358,Lillington-Shawtown Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430347,Harnett Central Middle,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430320,Buies Creek Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430328,Coats Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430348,Johnsonville Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430312,Benhaven Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430332,Dunn Middle,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430330,Coats-Erwin Middle,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430340,Gentry Primary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430344,Harnett Primary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430345,STAR Academy,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430346,Harnett Central High,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
430336,Erwin Elementary,Harnett County Schools,Harnett County,2015,"2,422.2",223.7,"2,198.5",4.3,13.8,44.7,160.9,733.1,"1,362.1",103.3,9.5
440350,Junaluska Elementary,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440LEA,,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440396,Waynesville Middle,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440390,Tuscola High,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440378,Pisgah High,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440368,North Canton Elementary,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440364,Meadowbrook Elementary,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440349,Jonathan Valley Elementary,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440318,Bethel Middle,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440346,Haywood Early College,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440332,Riverbend Elementary,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440328,Clyde Elementary,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440326,Central Haywood High,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440324,"Central Elementary, Waynesville",Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440320,Canton Middle,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440314,"Bethel Elementary, Canton",Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
440348,Hazelwood Elementary,Haywood County Schools,Haywood County,2015,"2,557.0",268.7,"2,288.3",0.0,10.0,23.4,235.3,797.8,"1,372.0",118.5,6.7
450339,Glenn C Marlow Elementary,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
450340,Mills River Elementary,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
450341,North Henderson High,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
450342,Rugby Middle,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
450343,Balfour Education Center,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
450354,Henderson County Early College,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
450346,Upward Elementary,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
450352,West Henderson High,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
450LEA,,Henderson County Schools,Henderson County,2015,"1,893.0",154.2,"1,738.8",0.9,27.1,38.8,87.5,423.9,"1,190.4",124.5,6.3
